     STN NO    NYEAR  INDEX     LAT       LON    ELEVATION DIST_COAST  RF_SPL_W RF_SPL_S   WDAY_W     WDAY_S   RF_W       RF_S    MAX_W_S_S RF_ANNUAL
      365      126    61016   -32.390   150.690   105.000   108.826    30.999    49.635    16.103    17.349   117.868   206.822     3.778   599.247
      366       75    61018   -32.400   150.830   168.000    96.952    33.438    48.312    14.107    16.720   109.928   195.653     3.827   567.356
      367       36    61019   -33.000   151.550    20.000     3.549   101.336    77.833    23.306    24.944   271.252   314.646     4.861  1146.326
      368       35    61030   -32.870   150.830   213.400    68.085    57.029    80.240    21.229    29.314   153.354   304.669     6.400   809.030
      369      113    61031   -32.780   151.740    10.000     6.657    79.697    79.413    25.451    27.142   242.501   288.682     5.389  1054.672
      370       30    61036   -33.300   151.200   305.000    19.319   119.619   107.487    26.000    34.867   303.699   474.769     6.267  1336.151
      371       31    61044   -32.570   151.280    46.000    53.733    60.903    73.571    21.194    25.419   166.219   281.027     5.226   789.452
      372       55    61045   -32.280   151.830   153.000    42.653    78.204   137.113    31.455    40.855   244.663   444.647     9.200  1284.916
      373       75    61052   -32.270   151.070   305.000    92.360    55.461    71.564    25.387    25.013   180.797   260.337     5.107   804.990
      374       48    61059   -32.500   151.800    83.000    21.064    69.319    76.903    21.208    21.875   203.517   264.770     4.917   926.826
      375       83    61065   -32.140   150.730   543.000   123.401    37.157    61.207    20.012    20.795   145.134   250.480     4.386   741.435
      376       87    61070   -32.570   151.170    41.100    60.260    44.054    53.374    21.379    21.862   152.832   228.559     4.333   712.588
      377      119    61072   -32.670   152.010     3.000      .099    96.714    84.656    27.429    26.311   315.290   305.031     5.445  1219.151
      378       61    61080   -31.980   151.150   274.300   104.865    42.112    46.251    19.066    16.443   165.008   196.788     3.803   665.000
      379       59    61081   -32.900   151.500   274.300    12.636    71.068    70.659    28.220    30.102   214.114   267.613     5.864   926.520
      380      109    61082   -33.180   151.440    40.000     8.140    93.779    93.874    24.404    29.147   253.478   340.587     5.679  1192.484
      381      123    61086   -32.500   150.910    90.000    85.779    32.134    50.687    20.789    22.154   127.243   216.757     4.537   641.794
      382       39    61088   -31.870   151.070   396.200   118.931    41.600    38.872    19.795    16.179   148.974   195.951     3.179   624.654
      383       59    61089   -32.060   150.930   216.000   115.746    28.063    59.014    22.898    23.407   120.311   228.995     4.915   647.498
      384       55    61093   -33.370   151.330   195.000     6.516    90.672   110.723    24.709    33.691   271.270   443.074     6.145  1389.389
      385       45    61094   -32.110   150.990   229.000   107.849    29.522    56.741    23.489    22.133   128.875   215.811     4.556   656.624
      386       56    61104   -31.800   151.300   563.900   111.860    33.021    46.577    21.893    19.804   145.952   219.288     3.946   663.652
      387       29    61114   -32.170   150.170   276.000   161.619    41.703    40.438    17.655    14.034   131.983   155.983     3.138   533.914
      388       42    61118   -32.300   151.020   281.000    92.327    35.760    49.817    18.762    18.167   125.345   196.648     4.095   613.907
      389       40    61124   -32.300   150.900   167.000    99.494    34.279    40.647    20.825    18.125   138.007   195.167     3.800   616.825
      390       25    61129   -32.320   151.520    76.000    53.512    66.839   123.276    21.320    28.800   173.214   415.720     6.200  1148.816
      391       67    61151   -32.240   151.680   194.000    51.673    74.222   120.557    28.537    36.746   217.756   475.933     7.104  1316.434
      392       49    61152   -33.000   151.290   165.000    22.774    63.451    82.695    19.673    25.143   191.196   303.935     5.204   964.263
      393       48    61158   -32.510   151.380    60.000    50.277    48.888    66.623    21.792    24.458   141.064   261.088     5.229   784.536
      394       49    61164   -33.090   151.170   130.000    32.094    54.983    84.116    16.776    22.980   172.737   301.873     4.796   934.696
      395       47    61165   -33.170   151.210   350.000    26.806    58.857    89.685    22.234    31.596   189.486   347.598     6.149  1067.335
      396       27    61171   -32.520   150.970    90.000    78.256    29.681    53.422    14.481    20.481   101.115   231.967     3.926   639.255
      397       36    61188   -32.710   151.060    95.000    59.164    32.440    61.035    15.028    20.083   105.514   249.189     4.194   685.409
      398       48    61191   -32.610   150.980    80.000    72.330    37.125    60.110    16.646    22.833   110.223   242.583     4.833   657.951
      399       48    61196   -31.710   151.210   715.000   124.851    35.598    66.854    20.875    20.896   176.871   279.213     4.396   845.744
      400       49    61205   -33.030   151.140   135.000    35.370    49.939    69.745    17.633    23.939   159.967   272.465     5.082   845.158
      401       45    61215   -32.870   150.300   747.000   110.002    44.069    57.163    22.578    25.756   169.526   247.031     5.333   808.910
      402       29    61223   -32.910   151.750     8.000     1.146    88.514    92.741    29.828    30.724   234.276   313.062     6.138  1106.400
      403       31    61227   -32.400   151.750   151.000    32.938    68.552    81.361    28.742    29.194   228.933   326.669     5.839  1069.631
      404       46    61238   -32.810   151.300   132.000    33.857    39.093    68.032    21.196    27.500   125.450   245.395     5.761   739.260
      405       42    61241   -32.240   151.380   270.000    69.198    50.395    89.857    18.262    24.310   173.147   353.427     5.048  1039.803
      406       42    61242   -32.810   151.350    62.000    30.246    43.693    68.007    21.167    27.214   127.731   260.003     5.786   759.784
      407       41    61250   -32.630   151.590    30.000    27.831    47.380    78.559    24.512    30.098   149.659   305.954     6.195   922.483
      408       35    61251   -32.400   151.400   243.000    58.902    61.994    83.969    27.429    27.571   212.491   326.306     5.429  1030.666
      409       28    61261   -32.000   150.240   490.000   169.412    27.268    67.486    19.786    24.500   103.711   258.686     4.893   654.772
      410       39    61270   -32.270   151.140   255.000    85.175    41.415    65.284    23.821    27.667   155.318   295.994     5.538   871.444
      411       34    61273   -33.280   151.580    27.000      .082    94.721    89.201    28.765    32.294   278.926   332.076     5.794  1236.171
      412       36    61285   -32.130   150.870   152.400   115.893    39.836    41.408    17.667    15.028   141.988   191.079     3.222   621.453
      413       39    61287   -32.190   150.170   375.000   160.230    32.084    48.546    16.821    20.308   108.892   210.164     4.154   586.615
      414       39    61288   -32.330   151.460   200.000    56.964    42.405    87.377    29.282    35.077   135.290   355.041     6.795   958.053
      415       38    61292   -32.250   151.480   188.000    61.708    48.013    97.939    20.579    27.500   147.829   381.652     5.368  1055.099
      416       38    61294   -33.470   151.410     8.000     2.653   106.989   113.616    27.605    31.316   291.110   383.302     6.000  1335.453
      417       35    61303   -32.720   152.080     9.000      .089    85.097    69.680    31.629    30.771   324.474   281.636     6.571  1293.830
      418       39    61309   -32.690   150.970   120.000    66.892    37.288    71.539    18.538    25.077   118.146   275.412     5.205   761.595
      419       36    61311   -32.770   151.790    11.000     6.201    70.433    65.969    28.361    29.917   229.372   273.617     6.083  1060.476
      420       36    61316   -32.070   150.230   396.000   164.661    34.050    63.063    14.722    17.417   122.847   225.306     3.556   642.774
      421       44    61318   -33.500   151.310     3.000     2.609    86.930   111.538    25.205    32.636   267.268   362.291     6.568  1238.215
      422       47    61329   -32.830   151.310   125.000    31.798    39.963    69.201    21.426    28.191   130.187   264.044     6.191   777.949
      423       38    61334   -33.050   150.230   320.000   103.917    36.085    45.397    19.368    22.289   115.535   212.328     4.553   622.531
      424       38    61346   -31.860   151.440  1235.000    99.511    60.496    85.061    35.868    35.053   267.507   349.753     7.289  1165.984
      425       27    61351   -33.310   151.240   280.000    16.107    70.307    90.389    28.222    38.963   248.333   376.348     7.111  1256.896
      426       28    61364   -32.370   151.680   155.000    39.360    52.443    69.375    25.643    33.143   160.887   322.943     6.143   987.177
      427       27    61394   -33.220   151.130   220.000    30.290    54.806    79.289    25.963    34.074   178.116   291.159     7.259   939.945
      428       45    62006   -32.900   149.970   762.000   133.295    36.847    57.047    27.622    24.556   160.500   236.405     4.933   741.132
      429      127    62013   -32.360   149.530   475.000   201.725    31.413    50.206    21.024    17.063   147.438   198.383     3.669   653.705
      430      118    62015   -31.930   150.220   460.000   176.315    39.503    59.478    17.034    17.144   133.851   229.855     3.898   672.902
      431       28    62016   -32.870   149.970   762.000   135.033    42.168    47.743    25.250    21.464   166.971   207.843     4.286   704.771
      432       58    62017   -32.860   149.970   660.000   135.625    34.650    52.098    22.776    21.724   146.186   217.324     4.655   693.868
      433       59    62018   -32.700   149.200   542.000   207.315    36.424    47.015    23.051    14.729   158.891   162.925     3.339   599.221
      434      135    62021   -32.600   149.600   454.000   180.464    30.186    45.106    24.533    18.719   161.542   196.527     3.756   675.276
      435       36    62024   -32.600   149.150   422.000   216.572    34.372    43.453    24.389    15.778   162.439   165.503     3.361   620.075
      436       56    62027   -33.000   149.100   632.200   203.831    42.734    41.624    23.214    14.768   191.016   167.656     3.357   667.574
      437       90    62028   -32.490   149.270   387.000   213.044    33.407    50.950    20.589    16.211   154.693   193.092     3.589   659.361
      438       80    62029   -32.980   149.810   780.000   142.396    33.903    47.123    26.050    21.087   171.979   209.960     4.225   727.882
      439       48    62030   -32.800   149.030   487.700   217.351    29.115    48.835    24.896    17.938   152.046   186.635     4.208   661.889
      440       83    62034   -32.800   149.080   548.600   213.011    43.228    43.823    20.542    14.325   180.265   175.961     3.241   682.126
      441       54    62035   -32.080   149.600   438.000   218.243    28.337    54.659    18.167    17.500   130.996   223.506     3.963   660.601
      442       33    62066   -32.450   149.520   597.000   196.276    36.245    42.958    22.848    16.879   152.691   171.279     3.545   612.906
      443       38    62073   -32.970   148.920   563.000   221.986    23.663    44.637    17.711    13.737   149.068   177.158     3.105   623.325
      444       44    62082   -31.970   150.020   488.000   186.783    34.968    49.982    23.136    17.909   138.673   188.536     3.886   601.909
      445       37    62084   -32.500   149.710   575.000   178.789    37.148    49.012    20.973    19.216   152.528   204.986     3.892   678.108
      446       32    62093   -32.720   149.770   514.000   159.798    40.822    46.215    26.188    20.969   177.602   202.921     4.594   742.084
      447       25    62103   -32.810   149.040   560.000   216.071    25.800    38.884    27.080    20.240   169.184   171.192     4.480   660.732
      448       66    63003   -33.750   148.700   526.000   214.467    34.491    35.927    29.152    16.864   156.614   143.175     3.606   590.573
      449      100    63005   -33.430   149.560   713.000   150.072    27.849    45.280    31.130    21.640   141.960   191.182     4.370   636.471
      450       28    63008   -34.300   150.070   322.000    72.363    51.386    53.838    23.750    22.286   163.339   223.911     4.679   742.782
      451       87    63019   -33.620   149.130   720.200   183.956    43.409    37.807    32.793    17.977   243.961   175.671     3.425   788.033
      452       81    63021   -33.900   148.700   304.000   205.184    28.538    42.037    28.691    15.642   158.859   158.218     3.346   611.124
      453       65    63023   -33.810   148.710   381.000   209.880    32.409    45.392    29.892    18.446   149.443   173.488     4.108   628.789
      454      108    63032   -34.280   149.670   855.000   107.468    39.086    45.710    29.722    18.481   191.391   182.445     4.019   726.753
      455      123    63039   -33.710   150.310  1015.000    73.832   107.722   130.369    27.691    37.780   287.594   462.212     7.496  1414.855
      456       54    63042   -33.560   150.670   152.000    46.896    69.976    91.758    15.870    27.704   161.288   378.802     5.241  1014.038
      457       40    63046   -33.450   150.050   975.000   109.064    56.742    72.450    32.300    26.775   193.594   265.790     5.475   878.256
      458       49    63049   -33.610   150.090   837.000    97.023    55.422    72.693    32.286    31.367   209.577   288.644     6.510   948.593
      459       97    63065   -33.280   149.100   863.200   195.934    58.488    47.278    33.784    19.825   267.260   196.929     4.021   875.763
      460       72    63067   -33.330   149.100   899.200   193.729    56.548    48.971    31.042    19.278   278.306   202.020     3.931   894.990
      461       34    63068   -34.120   149.430   685.800   135.824    43.774    43.297    32.059    19.794   209.491   180.038     4.176   783.112
      462       45    63072   -33.700   150.130   655.000    89.630    51.913    58.508    21.933    23.911   154.996   247.404     5.556   779.315
      463      116    63076   -33.080   149.690   579.000   148.648    31.282    44.528    24.267    18.319   147.643   186.944     3.914   639.536
      464       69    63080   -33.890   149.710  1105.000   122.607    47.223    44.099    33.275    21.290   244.162   204.638     4.565   854.197
      465       89    63090   -33.320   149.150   849.800   189.882    50.398    55.455    31.876    20.011   249.895   222.016     4.281   885.243
      466      118    63094   -34.000   149.120   683.000   166.729    51.990    46.180    26.924    14.949   233.760   181.019     3.229   792.352
      467       42    63096   -33.900   149.860  1253.000   110.712    61.000    48.979    35.000    23.500   229.490   241.258     5.262   903.020
      468       43    63113   -33.550   148.910   600.000   205.378    39.826    45.726    26.000    16.535   197.602   197.328     3.651   745.310
      469       49    63116   -34.090   149.140   650.000   159.574    45.778    45.387    32.408    19.224   230.150   188.905     4.000   806.868
      470      114    63118   -33.520   150.490   610.000    64.165    88.312   126.468    21.833    34.447   235.757   457.497     6.737  1305.751
      471       48    63119   -34.230   149.260   720.000   142.007    42.975    45.097    31.771    19.229   223.454   187.650     4.125   793.996
      472       39    63125   -34.440   149.730   952.000    92.916    43.497    46.759    30.462    23.128   193.300   203.041     4.795   808.852
      473       46    63128   -33.710   149.210   908.000   172.373    58.859    51.989    35.783    19.891   277.658   216.462     4.478   922.440
      474       49    63132   -33.380   150.080   890.000   104.955    39.032    53.257    30.061    27.204   162.974   234.402     5.612   750.063
      475       26    63138   -33.520   149.920   838.000   115.603    33.199    62.551    23.192    20.038   150.042   240.657     4.115   756.764
      476       49    63146   -33.550   150.050  1060.000   103.363    49.401    66.549    30.673    28.837   183.859   270.273     6.102   853.948
      477       29    63151   -33.630   150.190   774.000    87.729    54.249    53.398    25.034    25.241   156.718   254.483     5.310   804.743
      478       46    63164   -33.560   150.110   762.000    97.946    52.661    66.113    31.500    29.848   180.112   265.955     6.283   842.847
      479       33    63175   -33.400   149.600   739.000   148.158    28.052    37.824    36.788    21.061   143.830   160.436     4.182   579.430
      480       28    63187   -33.400   149.600   739.000   148.158    38.164    36.204    30.143    19.893   163.111   160.786     3.964   589.900
      481       48    63188   -33.850   149.750   796.000   122.171    49.479    45.035    31.313    19.083   245.316   195.121     3.875   820.905
      482       27    63191   -33.150   149.980   731.500   120.541    45.533    45.004    30.778    22.111   180.726   198.304     4.741   684.848
      483       26    63199   -33.980   149.420   620.000   146.550    50.727    33.269    35.038    19.577   229.210   157.173     4.000   714.698
      484       26    63209   -33.970   150.480   258.000    51.297    57.827    61.131    20.077    21.615   164.908   219.970     5.808   727.665
      485       29    63218   -33.550   149.050   724.000   194.420    40.874    40.590    29.483    15.897   211.591   166.107     3.345   689.176
      486       40    63231   -33.380   149.120   948.000   189.925    47.555    57.507    39.100    23.075   245.565   238.360     4.875   889.057
      487       40    63234   -33.670   148.860   580.000   208.215    40.440    54.398    26.075    16.625   185.516   192.313     3.875   715.382
      488       70    63247   -33.600   150.650   154.000    48.099    50.881    81.929    22.829    31.657   156.613   276.317     6.300   826.786
      489       43    63254   -33.320   149.080   922.000   195.875    50.677    61.900    35.488    22.233   260.256   243.195     4.977   927.277
      490       50    63258   -33.500   149.300   903.000   169.615    33.694    36.792    27.420    15.240   151.184   139.770     3.660   562.820
      491       76    63267   -33.970   148.950   365.000   181.549    36.786    48.603    30.434    17.947   175.159   180.018     3.974   692.684
      492       58    63271   -34.040   149.360   510.000   146.402    41.754    45.340    31.431    18.569   201.787   194.598     3.983   767.316
      493       27    63275   -33.420   150.720    40.000    45.860    55.711    80.095    12.259    24.667   126.862   291.372     5.222   847.939
      494       47    63301   -33.580   150.630   305.000    50.198    63.809   110.213    19.021    34.064   157.652   388.781     6.979  1066.089
      495      129    64008   -31.270   149.270   505.000   291.761    42.172    62.878    22.085    20.248   164.985   239.514     4.457   747.089
      496       97    64009   -32.020   149.400   388.000   236.171    30.511    51.915    21.763    18.155   133.712   197.149     4.165   622.199
      497       72    64010   -32.110   149.040   335.000   255.109    30.026    47.000    18.889    15.389   136.710   183.428     3.528   611.034
      498       71    64020   -31.340   149.510   500.000   270.139    32.262    65.425    18.761    19.746   117.570   230.257     4.549   638.716
      499      106    64024   -31.560   148.950   420.000   302.427    32.826    47.256    19.868    16.406   135.417   179.208     3.925   592.307
      500       39    64041   -31.310   149.200   607.000   293.563    46.804    91.890    19.821    21.846   168.632   295.119     4.974   840.925
      501      119    65000   -32.500   148.750   305.000   255.015    29.194    44.537    22.261    16.034   137.655   155.119     3.689   577.791
      502       29    65002   -33.120   148.600   603.000   245.744    27.521    37.200    22.172    14.828   137.221   165.610     3.207   600.055
      503      122    65006   -33.570   148.660   300.000   229.580    35.340    42.377    26.418    15.697   154.747   167.312     3.615   610.478
      504      122    65016   -33.390   148.010   240.000   289.818    26.316    40.323    25.779    15.221   128.960   139.463     3.623   527.097
      505      120    65022   -33.160   148.590   530.000   244.853    34.228    43.598    31.242    19.417   175.357   179.302     4.150   667.423
      506      113    65030   -32.520   148.520   330.000   273.557    37.832    49.063    21.451    14.389   162.455   173.722     3.540   636.451
      507       53    65031   -33.400   148.100   309.000   282.355    27.170    39.940    22.170    12.189   128.611   123.609     3.094   475.386
      508       59    65035   -32.510   148.970   390.000   236.190    27.478    49.003    24.119    18.356   136.180   174.681     4.288   618.768
      509       33    65044   -33.900   148.300   483.000   237.334    31.052    31.564    25.545    12.697   163.899   138.067     3.182   569.096
      510       30    65069   -32.300   148.600   304.000   277.931    37.467    48.543    27.933    20.167   168.883   191.440     4.800   689.060
      511       42    65091   -33.850   148.650   300.000   212.059    26.064    41.721    29.119    17.595   142.664   160.824     3.833   590.894
      512       49    66002   -33.800   151.250    70.000      .364   108.854    86.496    28.612    33.571   310.818   338.020     6.000  1286.570
      513       40    66005   -33.880   151.270    15.000      .873   111.865    83.342    28.550    30.800   329.941   317.792     5.775  1246.163
      514       69    66013   -33.850   151.100    15.000     4.907    97.118    89.676    22.913    26.899   260.380   320.555     5.319  1135.721
      515       33    66019   -33.780   151.080    90.000     8.211    93.976    70.697    19.606    23.303   244.555   284.901     4.939  1032.949
      516       27    66026   -33.900   151.100     1.000     5.601    91.304    63.359    32.296    30.037   213.044   207.174     6.037   859.396
      517       48    66035   -33.800   151.300     1.000      .077   101.325    83.976    31.500    32.958   304.583   288.221     6.271  1202.824
      518       79    66037   -33.940   151.170     6.000      .035    91.985    73.853    28.392    31.772   268.905   285.076     5.810  1086.575
      519      113    66050   -33.890   151.030    55.000    10.290    74.808    67.219    23.761    27.699   213.653   252.360     5.655   917.794
      520       84    66057   -33.820   151.100    24.400     4.578    92.785    71.458    23.881    26.452   234.520   269.856     5.345   979.282
      521      109    66058   -33.990   151.130     9.000      .094    95.464    83.750    26.413    29.110   272.106   273.038     5.615  1086.363
      522       64    66060   -34.030   151.070   121.000     1.987   101.914    85.126    23.641    26.547   266.620   281.969     5.234  1061.195
      523      150    66062   -33.860   151.210    39.000      .128   106.205    78.842    33.667    35.167   310.781   298.656     6.373  1216.396
      524       29    66069   -33.980   151.100     5.000      .599    77.207    87.155    26.966    33.862   247.317   344.503     6.586  1154.179
      525       47    66072   -34.020   151.210     3.000      .356    96.704    88.983    29.191    32.957   284.185   291.937     5.830  1150.081
      526       50    66080   -33.780   151.200    75.000     1.218   100.690   109.838    24.480    31.360   290.808   366.273     6.140  1314.459
      527       25    66101   -33.920   151.170     1.000     1.544    98.396    60.372    33.480    30.880   331.440   249.080     5.640  1129.996
      528       36    66104   -34.050   151.150     1.000      .969    97.839    70.892    31.528    31.917   279.347   258.406     6.250  1101.105
      529       38    66109   -33.800   151.100     9.000     5.402    87.579    72.737    22.895    24.895   238.563   258.194     5.500  1015.824
      530       43    66124   -33.790   151.020    55.000    12.601    63.556    83.204    23.558    31.326   188.384   305.767     6.442   968.215
      531       45    66130   -33.820   151.220    80.000      .948   115.833    88.340    32.156    35.667   309.167   358.038     6.600  1292.431
      532       60    66157   -33.740   151.150   165.000     6.584   112.328   109.922    30.083    38.367   304.795   398.216     7.183  1351.873
      533       26    66181   -33.980   151.080    42.000      .700    85.369    94.477    25.731    30.769   248.177   278.238     6.038  1057.554
      534       51    66182   -33.750   151.230   158.000     2.572   108.314   113.473    26.059    33.902   295.782   393.978     6.333  1375.315
      535       30    67001   -33.700   151.000   141.000    16.776   109.680    69.517    25.900    30.233   237.383   282.625     5.967  1048.882
      536       66    67016   -33.800   150.830    45.700    28.082    59.357    73.557    14.788    16.727   167.367   244.601     3.742   781.132
      537       98    67018   -33.750   150.680    25.000    42.104    59.470    75.686    16.867    24.500   160.693   277.079     4.918   842.448
      538      120    67019   -33.820   150.910    61.000    21.771    73.454    67.829    25.000    30.375   183.950   262.057     5.833   868.275
      539       27    67030   -33.550   150.800    15.200    35.422    83.867    75.856    26.778    34.444   187.011   330.300     6.222   964.233
      540       49    67032   -33.810   150.980    26.000    15.738    91.155    77.320    24.490    30.673   219.220   299.514     6.122  1000.870
      541       38    67035   -33.930   150.910    20.000    13.216    66.663    76.024    21.974    28.632   170.174   252.932     5.526   865.446
      542       31    67042   -33.760   150.950    81.000    19.842    57.394    64.100    22.355    29.935   165.345   275.968     5.516   874.062
      543       27    67051   -33.700   151.000   141.000    16.776    93.619    58.685    28.370    29.296   262.122   269.830     6.185  1036.656
      544       29    67059   -33.770   150.890    58.000    27.479    72.134    80.221    20.345    28.448   166.159   261.545     6.241   862.336
      545       40    67070   -33.830   150.980    45.000    17.845    65.520    85.605    21.875    29.950   183.340   310.518     6.150  1004.926
      546       31    67073   -33.620   150.900    49.000    24.792    67.180    64.306    21.548    28.000   161.109   269.123     5.645   832.083
      547       35    67086   -33.690   151.020   216.000    14.636    74.696    95.871    20.771    28.086   214.357   312.837     5.514  1045.913
      548       79    68005   -34.500   150.400   661.700    36.929    85.325    75.203    27.835    31.253   247.038   280.188     5.962   987.954
      549      126    68007   -34.030   150.650    61.000    35.822    60.066    71.628    17.540    23.476   144.630   239.033     5.103   745.676
      550       60    68017   -34.230   150.750   159.000    19.449    79.570    62.637    31.667    28.100   210.357   217.525     5.750   815.619
      551       53    68021   -34.900   150.700     6.000     1.383    98.025    73.043    29.453    32.283   281.821   269.509     6.019  1087.175
      552       89    68023   -34.470   150.770    42.000     5.710   100.060   106.716    19.809    26.382   250.601   353.515     5.472  1194.605
      553       92    68032   -34.650   150.780    10.000     6.659   134.350   110.262    25.717    32.500   337.475   371.665     6.707  1390.856
      554      104    68034   -35.090   150.800    85.000      .136   100.245    74.247    31.856    33.904   323.839   280.279     6.510  1239.900
      555       44    68037   -34.050   150.770   107.000    25.359    73.559    63.364    20.886    24.114   173.895   236.020     4.795   792.845
      556       57    68041   -34.100   150.700    83.200    31.360    67.935    50.444    19.140    18.842   167.932   176.402     4.246   650.798
      557       26    68053   -34.480   150.910    11.000      .453    96.100    86.865    25.538    35.154   275.412   367.162     6.346  1261.092
      558       32    68067   -34.720   150.200   640.100    40.259    91.572    94.738    24.375    30.375   243.089   341.399     6.125  1092.816
      559       28    68074   -34.430   150.900    15.200      .520   120.568   103.482    23.571    29.429   286.536   332.843     5.464  1235.207
      560       47    68085   -34.850   150.140   600.000    42.363    65.626    59.672    22.532    27.787   176.544   238.040     6.043   823.933
      561       44    68086   -34.400   150.840   310.000     5.316   131.975   139.068    27.477    40.114   364.367   565.537     7.250  1875.167
      562       46    68100   -34.650   150.310   680.000    35.942   106.902    85.529    26.109    34.283   259.502   308.593     6.457  1129.147
      563       45    68110   -34.480   150.860     5.000      .815    99.609    89.669    22.600    33.956   224.268   308.220     5.956  1107.004
      564       42    68117   -34.590   150.610   760.000    17.561   150.902   121.076    25.357    37.976   354.402   430.625     6.976  1593.960
      565       34    68136   -34.850   150.620     7.900      .924    96.738    95.091    22.206    27.441   237.382   288.671     5.941  1000.771
      566       39    68137   -34.700   150.680   292.000    13.399   200.459   209.372    26.872    33.436   496.472   559.749     7.103  1956.056
      567       32    68140   -35.170   150.770     1.000      .801   112.297   117.231    27.656    27.969   370.388   335.322     6.125  1484.022
      568       28    68141   -34.080   150.670   154.000    34.900    66.586    54.980    20.429    23.500   174.525   192.787     5.714   675.608
      569       36    68142   -34.320   150.730   312.000    18.181   110.381   102.247    26.417    32.972   344.522   441.954     6.056  1503.851
      570       28    68144   -34.100   150.600   156.000    38.774    40.743    64.223    16.000    19.464   117.593   202.186     4.571   643.732
      571       37    68150   -34.030   150.780    58.000    23.957    67.119    45.443    18.973    21.459   163.061   179.978     4.324   663.002
      572       40    68169   -34.410   150.860    90.000     3.411    86.757   114.920    23.850    37.575   252.873   406.454     6.800  1387.983
      573       34    68185   -34.620   150.530   710.000    27.716   136.614   103.708    22.794    29.765   356.241   450.721     5.471  1610.624
      574       37    68188   -34.400   150.880    25.000     1.780   102.465    98.668    23.081    36.676   259.946   377.878     6.405  1324.554
      575       37    68195   -34.640   150.400   568.000    31.181    96.125    75.671    28.135    34.973   274.921   270.400     7.135  1109.942
      576       34    68200   -34.210   150.710   165.000    23.750    69.671    62.044    15.676    21.676   149.750   214.306     4.441   743.363
      577       38    68223   -34.280   150.960    10.000      .043   116.533   109.119    21.500    36.763   286.247   401.648     6.763  1404.787
      578       77    69000   -35.650   149.820   160.000    30.659    93.332    82.296    20.909    23.766   224.340   261.538     4.831   932.335
      579      104    69006   -35.700   149.790   165.000    32.841    66.191    63.529    20.067    25.308   162.249   220.442     5.212   778.023
      580      133    69018   -35.910   150.150    17.000      .141    80.653    88.108    21.895    30.549   198.631   263.141     5.895   956.802
      581       38    69021   -37.070   149.350   675.000    46.495   111.163    85.000    33.000    28.553   326.471   296.520     6.211  1198.391
      582       99    69029   -37.360   149.700    35.000    14.570    72.936    73.016    29.909    23.434   252.685   237.683     4.909   967.558
      583       81    69032   -36.600   150.020    15.000     1.909    73.610    76.744    16.778    21.728   196.411   251.607     4.593   938.683
      584       55    69037   -36.200   149.710   113.000    33.166    74.784    64.936    15.509    25.945   161.051   251.437     4.873   826.336
      585       58    69041   -35.250   149.920   570.000    54.223    55.069    53.845    20.741    22.414   168.669   199.279     4.586   737.503
      586       43    69050   -36.300   149.840   135.000    22.713    78.512    69.452    20.070    30.744   176.848   288.738     5.907   962.698
      587       66    69052   -35.730   150.050    30.000     9.690    91.751    76.319    15.015    24.379   200.949   271.912     4.712   990.083
      588       32    69072   -37.130   149.120   591.000    72.103    49.125    37.800    33.656    24.406   163.540   183.923     4.688   669.695
      589       37    69078   -37.050   149.730   355.000    13.269    74.297    90.559    22.730    24.838   199.451   275.151     5.730   898.597
      590       29    69093   -36.910   149.900     2.000      .384    58.514    65.441    21.966    28.172   150.438   243.187     4.828   845.001
      591      108    69107   -36.740   149.710   125.000    19.819    64.114    61.063    13.963    19.935   140.174   211.309     4.120   704.727
      592       30    69110   -37.090   149.630   244.000    21.528    71.593    50.807    22.267    21.600   185.399   188.547     4.367   834.285
      593       37    69111   -36.470   149.880   160.000    15.973    86.791    67.971    17.027    25.432   198.159   249.952     5.243   958.961
      594       27    69114   -36.540   149.830    61.000    19.459    90.809    66.967    18.778    27.370   209.360   265.633     5.889   960.426
      595       28    69127   -35.690   149.840   145.000    28.343    85.811    57.482    19.429    28.107   192.431   236.475     5.214   859.145
      596       34    70003   -34.600   149.500   810.800   105.218    44.492    53.199    18.029    13.853   184.048   191.414     3.382   747.554
      597      123    70005   -36.910   149.240   705.000    56.963    45.319    44.340    28.618    23.732   151.580   190.804     4.488   659.965
      598       71    70007   -34.770   149.470   671.000   107.932    34.739    41.746    28.183    18.085   174.258   162.582     4.183   670.682
      599      113    70009   -36.800   149.200   785.000    61.429    43.503    47.246    21.743    20.434   137.065   183.130     4.221   629.462
      600       69    70014   -35.300   149.200   578.400    97.225    26.710    40.461    29.377    21.145   127.220   168.310     4.246   615.845
      601       52    70015   -35.300   149.100   581.000   105.373    24.948    45.487    35.712    22.635   135.642   171.690     4.673   654.416
      602       88    70019   -35.020   148.870   457.200   138.929    39.389    41.512    27.182    14.682   190.320   153.547     3.375   678.116
      603       35    70033   -34.600   149.700   762.000    87.786    38.040    51.549    29.543    22.771   139.780   172.149     5.171   613.740
      604      123    70035   -35.310   149.470   725.000    75.626    38.532    46.655    24.878    19.537   145.919   167.650     4.130   622.684
      605       77    70036   -35.010   149.650   668.000    89.178    34.965    48.649    24.701    20.571   152.556   183.886     4.286   682.346
      606       36    70038   -34.700   149.700   778.000    84.659    43.219    51.786    33.528    22.472   151.477   178.452     4.889   649.848
